"target_id","comparator_id","outcome_id","analysis_id","log_relative_risk","log_likelihood"
1,3,4009,5,-2.25462916666667,-3100.1773911637
1,3,4009,5,-2.24663402777778,-3079.61944769344
1,3,4009,5,-2.23863888888889,-3059.12088619234
1,3,4009,5,-2.23064375,-3038.68191600638
1,3,4009,5,-2.22264861111111,-3018.30274370002
1,3,4009,5,-2.21465347222222,-2997.98357788667
1,3,4009,5,-2.20665833333333,-2977.72462634525
1,3,4009,5,-2.19866319444444,-2957.52609330153
1,3,4009,5,-2.19066805555556,-2937.38818182136
1,3,4009,5,-2.18267291666667,-2917.31109969936
1,3,4009,5,-2.17467777777778,-2897.29504865295
1,3,4009,5,-2.16668263888889,-2877.34023021315
1,3,4009,5,-2.1586875,-2857.44684607458
1,3,4009,5,-2.15069236111111,-2837.61509713848
1,3,4009,5,-2.14269722222222,-2817.84518181724
1,3,4009,5,-2.13470208333333,-2798.13730042224
1,3,4009,5,-2.12670694444444,-2778.49164895889
1,3,4009,5,-2.11871180555556,-2758.9084240388
1,3,4009,5,-2.11071666666667,-2739.38782262009
1,3,4009,5,-2.10272152777778,-2719.93003711564
1,3,4009,5,-2.09472638888889,-2700.53526143386
1,3,4009,5,-2.08673125,-2681.20368804117
1,3,4009,5,-2.07873611111111,-2661.93551031206
1,3,4009,5,-2.07074097222222,-2642.73091549758
1,3,4009,5,-2.06274583333333,-2623.59009368203
1,3,4009,5,-2.05475069444444,-2604.51323348833
1,3,4009,5,-2.04675555555556,-2585.50052024681
1,3,4009,5,-2.03876041666667,-2566.55214073388
1,3,4009,5,-2.03076527777778,-2547.66827707294
1,3,4009,5,-2.02277013888889,-2528.84911473157
1,3,4009,5,-2.014775,-2510.09483421816
1,3,4009,5,-2.00677986111111,-2491.40561732794
1,3,4009,5,-1.99878472222222,-2472.78164133808
1,3,4009,5,-1.99078958333333,-2454.22308605187
1,3,4009,5,-1.98279444444444,-2435.73012904718
1,3,4009,5,-1.97479930555556,-2417.30294165827
1,3,4009,5,-1.96680416666667,-2398.94170222084
1,3,4009,5,-1.95880902777778,-2380.64658056283
1,3,4009,5,-1.95081388888889,-2362.41774960069
1,3,4009,5,-1.94281875,-2344.2553797834
1,3,4009,5,-1.93482361111111,-2326.15963622331
1,3,4009,5,-1.92682847222222,-2308.13068910161
1,3,4009,5,-1.91883333333333,-2290.1687045764
1,3,4009,5,-1.91083819444444,-2272.27384334711
1,3,4009,5,-1.90284305555556,-2254.44626964595
1,3,4009,5,-1.89484791666667,-2236.68614724701
1,3,4009,5,-1.88685277777778,-2218.99363029828
1,3,4009,5,-1.87885763888889,-2201.36888217521
1,3,4009,5,-1.8708625,-2183.81205638771
1,3,4009,5,-1.86286736111111,-2166.32330933277
1,3,4009,5,-1.85487222222222,-2148.9027931669
1,3,4009,5,-1.84687708333333,-2131.55065962516
1,3,4009,5,-1.83888194444444,-2114.26705960293
1,3,4009,5,-1.83088680555556,-2097.05214197225
1,3,4009,5,-1.82289166666667,-2079.90605169282
1,3,4009,5,-1.81489652777778,-2062.82893617504
1,3,4009,5,-1.80690138888889,-2045.82093824102
1,3,4009,5,-1.79890625,-2028.8821980351
1,3,4009,5,-1.79091111111111,-2012.01285899807
1,3,4009,5,-1.78291597222222,-1995.21305595553
1,3,4009,5,-1.77492083333333,-1978.48292710818
1,3,4009,5,-1.76692569444444,-1961.82260789536
1,3,4009,5,-1.75893055555556,-1945.23223060658
1,3,4009,5,-1.75093541666667,-1928.71192532194
1,3,4009,5,-1.74294027777778,-1912.2618249056
1,3,4009,5,-1.73494513888889,-1895.88205421701
1,3,4009,5,-1.72695,-1879.57273949383
1,3,4009,5,-1.71895486111111,-1863.33400530193
1,3,4009,5,-1.71095972222222,-1847.1659733479
1,3,4009,5,-1.70296458333333,-1831.06876499903
1,3,4009,5,-1.69496944444444,-1815.04249596229
1,3,4009,5,-1.68697430555556,-1799.08728587011
1,3,4009,5,-1.67897916666667,-1783.20324719463
1,3,4009,5,-1.67098402777778,-1767.39049254248
1,3,4009,5,-1.66298888888889,-1751.64913551175
1,3,4009,5,-1.65499375,-1735.97928087247
1,3,4009,5,-1.64699861111111,-1720.3810370408
1,3,4009,5,-1.63900347222222,-1704.85450799287
1,3,4009,5,-1.63100833333333,-1689.39979819014
1,3,4009,5,-1.62301319444444,-1674.01700762484
1,3,4009,5,-1.61501805555556,-1658.70623604274
1,3,4009,5,-1.60702291666667,-1643.46757793214
1,3,4009,5,-1.59902777777778,-1628.30112940247
1,3,4009,5,-1.59103263888889,-1613.20698244926
1,3,4009,5,-1.5830375,-1598.18522962712
1,3,4009,5,-1.57504236111111,-1583.23595690107
1,3,4009,5,-1.56704722222222,-1568.35925229375
1,3,4009,5,-1.55905208333333,-1553.55519926721
1,3,4009,5,-1.55105694444444,-1538.82388091261
1,3,4009,5,-1.54306180555556,-1524.16537675858
1,3,4009,5,-1.53506666666667,-1509.57976668172
1,3,4009,5,-1.52707152777778,-1495.06712291207
1,3,4009,5,-1.51907638888889,-1480.62752324028
1,3,4009,5,-1.51108125,-1466.26103683262
1,3,4009,5,-1.50308611111111,-1451.96773257025
1,3,4009,5,-1.49509097222222,-1437.74768040152
1,3,4009,5,-1.48709583333333,-1423.60094291684
1,3,4009,5,-1.47910069444444,-1409.52758544104
1,3,4009,5,-1.47110555555556,-1395.52766838505
1,3,4009,5,-1.46311041666667,-1381.60124790238
1,3,4009,5,-1.45511527777778,-1367.74838130595
1,3,4009,5,-1.44712013888889,-1353.9691254787
1,3,4009,5,-1.439125,-1340.26352929408
1,3,4009,5,-1.43112986111111,-1326.63164564034
1,3,4009,5,-1.42313472222222,-1313.07351834202
1,3,4009,5,-1.41513958333333,-1299.58919419173
1,3,4009,5,-1.40714444444444,-1286.17871662336
1,3,4009,5,-1.39914930555556,-1272.84212708858
1,3,4009,5,-1.39115416666667,-1259.57946360012
1,3,4009,5,-1.38315902777778,-1246.39076179225
1,3,4009,5,-1.37516388888889,-1233.27605636404
1,3,4009,5,-1.36716875,-1220.23537879718
1,3,4009,5,-1.35917361111111,-1207.26875901998
1,3,4009,5,-1.35117847222222,-1194.37622560173
1,3,4009,5,-1.34318333333333,-1181.55780149636
1,3,4009,5,-1.33518819444444,-1168.81350877327
1,3,4009,5,-1.32719305555556,-1156.14337027009
1,3,4009,5,-1.31919791666667,-1143.54740391824
1,3,4009,5,-1.31120277777778,-1131.02562560909
1,3,4009,5,-1.30320763888889,-1118.57804531472
1,3,4009,5,-1.2952125,-1106.20468010205
1,3,4009,5,-1.28721736111111,-1093.90553472173
1,3,4009,5,-1.27922222222222,-1081.68061811222
1,3,4009,5,-1.27122708333333,-1069.52993531161
1,3,4009,5,-1.26323194444444,-1057.45348678743
1,3,4009,5,-1.25523680555556,-1045.45127157863
1,3,4009,5,-1.24724166666667,-1033.52329066165
1,3,4009,5,-1.23924652777778,-1021.66953660547
1,3,4009,5,-1.23125138888889,-1009.89000406465
1,3,4009,5,-1.22325625,-998.184682773102
1,3,4009,5,-1.21526111111111,-986.553561518263
1,3,4009,5,-1.20726597222222,-974.996627475804
1,3,4009,5,-1.19927083333333,-963.513862508873
1,3,4009,5,-1.19127569444444,-952.105250054527
1,3,4009,5,-1.18328055555556,-940.770767868034
1,3,4009,5,-1.17528541666667,-929.510395679088
1,3,4009,5,-1.16729027777778,-918.324104846452
1,3,4009,5,-1.15929513888889,-907.211871513089
1,3,4009,5,-1.1513,-896.173662504138
1,3,4009,5,-1.14330486111111,-885.20944763306
1,3,4009,5,-1.13530972222222,-874.319193812804
1,3,4009,5,-1.12731458333333,-863.502862144149
1,3,4009,5,-1.11931944444444,-852.760415267621
1,3,4009,5,-1.11132430555556,-842.091812549275
1,3,4009,5,-1.10332916666667,-831.497008319402
1,3,4009,5,-1.09533402777778,-820.975961447799
1,3,4009,5,-1.08733888888889,-810.528619467001
1,3,4009,5,-1.07934375,-800.154935661118
1,3,4009,5,-1.07134861111111,-789.854856901246
1,3,4009,5,-1.06335347222222,-779.628327138547
1,3,4009,5,-1.05535833333333,-769.475293603755
1,3,4009,5,-1.04736319444444,-759.395694513652
1,3,4009,5,-1.03936805555556,-749.389468701829
1,3,4009,5,-1.03137291666667,-739.456556868183
1,3,4009,5,-1.02337777777778,-729.596887754604
1,3,4009,5,-1.01538263888889,-719.810399794391
1,3,4009,5,-1.0073875,-710.097018532771
1,3,4009,5,-0.999392361111111,-700.456675486334
1,3,4009,5,-0.991397222222222,-690.889295201981
1,3,4009,5,-0.983402083333333,-681.394801901639
1,3,4009,5,-0.975406944444444,-671.97311792431
1,3,4009,5,-0.967411805555556,-662.624161207867
1,3,4009,5,-0.959416666666667,-653.347850713679
1,3,4009,5,-0.951421527777778,-644.144102307226
1,3,4009,5,-0.943426388888889,-635.012828160096
1,3,4009,5,-0.93543125,-625.953940178882
1,3,4009,5,-0.927436111111111,-616.967347143589
1,3,4009,5,-0.919440972222222,-608.052957945918
1,3,4009,5,-0.911445833333333,-599.210676285777
1,3,4009,5,-0.903450694444444,-590.440404639576
1,3,4009,5,-0.895455555555556,-581.742043890637
1,3,4009,5,-0.887460416666667,-573.115496275845
1,3,4009,5,-0.879465277777778,-564.560655115216
1,3,4009,5,-0.871470138888889,-556.077416754117
1,3,4009,5,-0.863475,-547.66567466484
1,3,4009,5,-0.855479861111111,-539.325319591171
1,3,4009,5,-0.847484722222222,-531.056241858099
1,3,4009,5,-0.839489583333333,-522.858326642054
1,3,4009,5,-0.831494444444445,-514.731460895964
1,3,4009,5,-0.823499305555556,-506.675528007367
1,3,4009,5,-0.815504166666667,-498.690406413225
1,3,4009,5,-0.807509027777778,-490.775980816441
1,3,4009,5,-0.799513888888889,-482.932124597679
1,3,4009,5,-0.79151875,-475.158716166956
1,3,4009,5,-0.783523611111111,-467.455628142743
1,3,4009,5,-0.775528472222222,-459.822733517605
1,3,4009,5,-0.767533333333333,-452.259902140195
1,3,4009,5,-0.759538194444444,-444.767002248231
1,3,4009,5,-0.751543055555556,-437.343901235985
1,3,4009,5,-0.743547916666667,-429.990465074876
1,3,4009,5,-0.735552777777778,-422.706555052093
1,3,4009,5,-0.727557638888889,-415.492033522591
1,3,4009,5,-0.7195625,-408.346759750646
1,3,4009,5,-0.711567361111111,-401.270594044232
1,3,4009,5,-0.703572222222222,-394.263388588453
1,3,4009,5,-0.695577083333333,-387.325002906702
1,3,4009,5,-0.687581944444444,-380.455286142264
1,3,4009,5,-0.679586805555556,-373.654091565917
1,3,4009,5,-0.671591666666667,-366.921268154005
1,3,4009,5,-0.663596527777778,-360.256662897158
1,3,4009,5,-0.655601388888889,-353.660125518891
1,3,4009,5,-0.64760625,-347.131498211569
1,3,4009,5,-0.639611111111111,-340.670626302996
1,3,4009,5,-0.631615972222222,-334.277347940602
1,3,4009,5,-0.623620833333333,-327.951507860736
1,3,4009,5,-0.615625694444444,-321.692942105059
1,3,4009,5,-0.607630555555556,-315.501488895083
1,3,4009,5,-0.599635416666667,-309.376983359631
1,3,4009,5,-0.591640277777778,-303.319260967524
1,3,4009,5,-0.583645138888889,-297.328152151276
1,3,4009,5,-0.57565,-291.403491427267
1,3,4009,5,-0.567654861111111,-285.545106646299
1,3,4009,5,-0.559659722222222,-279.75282640411
1,3,4009,5,-0.551664583333333,-274.026477481017
1,3,4009,5,-0.543669444444445,-268.365888690925
1,3,4009,5,-0.535674305555556,-262.770880815751
1,3,4009,5,-0.527679166666667,-257.241279582518
1,3,4009,5,-0.519684027777778,-251.776905933384
1,3,4009,5,-0.511688888888889,-246.377578905911
1,3,4009,5,-0.50369375,-241.043120421877
1,3,4009,5,-0.495698611111111,-235.773348421626
1,3,4009,5,-0.487703472222222,-230.568077119467
1,3,4009,5,-0.479708333333333,-225.427123142166
1,3,4009,5,-0.471713194444444,-220.350303339284
1,3,4009,5,-0.463718055555556,-215.337427841587
1,3,4009,5,-0.455722916666667,-210.388308430975
1,3,4009,5,-0.447727777777778,-205.502758653576
1,3,4009,5,-0.439732638888889,-200.680587156119
1,3,4009,5,-0.4317375,-195.921600812908
1,3,4009,5,-0.423742361111111,-191.225610577225
1,3,4009,5,-0.415747222222222,-186.592418910801
1,3,4009,5,-0.407752083333333,-182.021833969175
1,3,4009,5,-0.399756944444445,-177.513658698052
1,3,4009,5,-0.391761805555556,-173.067698124036
1,3,4009,5,-0.383766666666667,-168.683753369482
1,3,4009,5,-0.375771527777778,-164.361624457088
1,3,4009,5,-0.367776388888889,-160.10111539175
1,3,4009,5,-0.35978125,-155.902023303744
1,3,4009,5,-0.351786111111111,-151.764144767123
1,3,4009,5,-0.343790972222222,-147.687280864378
1,3,4009,5,-0.335795833333333,-143.671227924799
1,3,4009,5,-0.327800694444445,-139.715779564445
1,3,4009,5,-0.319805555555556,-135.82073329042
1,3,4009,5,-0.311810416666667,-131.985880745146
1,3,4009,5,-0.303815277777778,-128.211016561276
1,3,4009,5,-0.295820138888889,-124.495934673287
1,3,4009,5,-0.287825,-120.840424170186
1,3,4009,5,-0.279829861111111,-117.244277268572
1,3,4009,5,-0.271834722222222,-113.707284282613
1,3,4009,5,-0.263839583333333,-110.229234142891
1,3,4009,5,-0.255844444444445,-106.809917180955
1,3,4009,5,-0.247849305555556,-103.449120583511
1,3,4009,5,-0.239854166666667,-100.146630195901
1,3,4009,5,-0.231859027777778,-96.902235921134
1,3,4009,5,-0.223863888888889,-93.7157209830621
1,3,4009,5,-0.21586875,-90.5868725974942
1,3,4009,5,-0.207873611111111,-87.5154748015048
1,3,4009,5,-0.199878472222222,-84.5013135956979
1,3,4009,5,-0.191883333333333,-81.5441694190522
1,3,4009,5,-0.183888194444445,-78.643829124172
1,3,4009,5,-0.175893055555556,-75.8000742241202
1,3,4009,5,-0.167897916666667,-73.0126845033301
1,3,4009,5,-0.159902777777778,-70.2814452516432
1,3,4009,5,-0.151907638888889,-67.6061349707961
1,3,4009,5,-0.1439125,-64.9865346881052
1,3,4009,5,-0.135917361111111,-62.4224272282081
1,3,4009,5,-0.127922222222222,-59.9135892146223
1,3,4009,5,-0.119927083333333,-57.459800788678
1,3,4009,5,-0.111931944444444,-55.0608436869989
1,3,4009,5,-0.103936805555556,-52.716492581123
1,3,4009,5,-0.0959416666666667,-50.4265277654449
1,3,4009,5,-0.0879465277777778,-48.1907274335426
1,3,4009,5,-0.0799513888888889,-46.0088675965089
1,3,4009,5,-0.07195625,-43.8807287080417
1,3,4009,5,-0.0639611111111111,-41.8060839501049
1,3,4009,5,-0.0559659722222222,-39.7847124403161
1,3,4009,5,-0.0479708333333334,-37.8163902390152
1,3,4009,5,-0.0399756944444445,-35.9008919744192
1,3,4009,5,-0.0319805555555556,-34.0379960590581
1,3,4009,5,-0.0239854166666667,-32.2274767069393
1,3,4009,5,-0.0159902777777778,-30.4691099392039
1,3,4009,5,-0.00799513888888889,-28.7626715389488
1,3,4009,5,0,-27.1079352588567
1,3,4009,5,0.00799513888888889,-25.5046773244867
1,3,4009,5,0.0159902777777778,-23.9526711894177
1,3,4009,5,0.0239854166666667,-22.4516935753127
1,3,4009,5,0.0319805555555556,-21.0015176110865
1,3,4009,5,0.0399756944444445,-19.6019189139442
1,3,4009,5,0.0479708333333334,-18.2526714860614
1,3,4009,5,0.0639611111111111,-15.704328067266
1,3,4009,5,0.0799513888888889,-13.3546814554466
1,3,4009,5,0.0959416666666667,-11.2019254788829
1,3,4009,5,0.111931944444444,-9.24425559488373
1,3,4009,5,0.127922222222222,-7.47986654839042
1,3,4009,5,0.1439125,-5.90695330317976
1,3,4009,5,0.159902777777778,-4.52371270291769
1,3,4009,5,0.175893055555556,-3.32834437628844
1,3,4009,5,0.191883333333333,-2.31904862815645
1,3,4009,5,0.207873611111111,-1.49402916925101
1,3,4009,5,0.223863888888889,-0.8514943358241
1,3,4009,5,0.239854166666667,-0.389651351873908
1,3,4009,5,0.255844444444445,-0.106717670067155
1,3,4009,5,0.264641661211983,-0.026700363978307
1,3,4009,5,0.273438877979522,0
1,3,4009,5,0.288879329709329,-0.0811488263643696
1,3,4009,5,0.304319781439135,-0.32403294773394
1,3,4009,5,0.319760233168942,-0.727057812931889
1,3,4009,5,0.335200684898748,-1.28864129686917
1,3,4009,5,0.350641136628555,-2.00719923111683
1,3,4009,5,0.366081588358362,-2.88115567760906
1,3,4009,5,0.381522040088168,-3.90893898767899
1,3,4009,5,0.396962491817975,-5.0889881518051
1,3,4009,5,0.412402943547781,-6.41973979899194
1,3,4009,5,0.427843395277588,-7.89964564111506
1,3,4009,5,0.443283847007395,-9.5271577548192
1,3,4009,5,0.458724298737201,-11.3007374315566
1,3,4009,5,0.474164750467008,-13.2188523116165
1,3,4009,5,0.489605202196814,-15.2799780385722
1,3,4009,5,0.505045653926621,-17.4825974161176
1,3,4009,5,0.520486105656428,-19.8251993517006
1,3,4009,5,0.535926557386234,-22.3062822906977
1,3,4009,5,0.551367009116041,-24.9243530020576
1,3,4009,5,0.566807460845847,-27.677923417461
1,3,4009,5,0.582247912575654,-30.5655175333122
1,3,4009,5,0.59768836430546,-33.5856664999301
1,3,4009,5,0.613128816035267,-36.7369057424876
1,3,4009,5,0.628569267765074,-40.0177872616623
1,3,4009,5,0.64400971949488,-43.426868319606
1,3,4009,5,0.659450171224687,-46.9627109418034
1,3,4009,5,0.674890622954494,-50.6238940422372
1,3,4009,5,0.6903310746843,-54.4090009005959
1,3,4009,5,0.705771526414107,-58.3166260167127
1,3,4009,5,0.721211978143913,-62.3453713978924
1,3,4009,5,0.73665242987372,-66.4938504007696
1,3,4009,5,0.752092881603527,-70.7606873146469
1,3,4009,5,0.767533333333333,-75.1445144768331
1,3,4009,5,0.783523611111111,-79.8063109423238
1,3,4009,5,0.799513888888889,-84.5906276491078
1,3,4009,5,0.815504166666666,-89.4959758579134
1,3,4009,5,0.831494444444444,-94.5208855317505
1,3,4009,5,0.847484722222222,-99.6638956356219
1,3,4009,5,0.863475,-104.923553476769
1,3,4009,5,0.879465277777778,-110.298425922148
1,3,4009,5,0.895455555555555,-115.787087238841
1,3,4009,5,0.911445833333333,-121.388121122705
1,3,4009,5,0.927436111111111,-127.100129161223
1,3,4009,5,0.943426388888889,-132.921723221432
1,3,4009,5,0.959416666666666,-138.851523926707
1,3,4009,5,0.975406944444444,-144.888169425176
1,3,4009,5,0.991397222222222,-151.030305584747
1,3,4009,5,1.0073875,-157.276593855815
1,3,4009,5,1.02337777777778,-163.625707072893
1,3,4009,5,1.03936805555556,-170.076328486542
1,3,4009,5,1.05535833333333,-176.627158321757
1,3,4009,5,1.07134861111111,-183.276905103088
1,3,4009,5,1.08733888888889,-190.024291402242
1,3,4009,5,1.10332916666667,-196.868049595236
1,3,4009,5,1.11931944444444,-203.806930551094
1,3,4009,5,1.13530972222222,-210.839689255412
1,3,4009,5,1.1513,-217.965100825957
1,3,4009,5,1.16729027777778,-225.181948319932
1,3,4009,5,1.18328055555556,-232.489028631986
1,3,4009,5,1.19927083333333,-239.885149907357
1,3,4009,5,1.21526111111111,-247.369134601464
1,3,4009,5,1.23125138888889,-254.939815141766
1,3,4009,5,1.24724166666667,-262.596035349605
1,3,4009,5,1.26323194444444,-270.336657263182
1,3,4009,5,1.27922222222222,-278.160548103839
1,3,4009,5,1.2952125,-286.066590417875
1,3,4009,5,1.31120277777778,-294.053679062104
1,3,4009,5,1.32719305555556,-302.120720576011
1,3,4009,5,1.34318333333333,-310.266632294344
1,3,4009,5,1.35917361111111,-318.490345685659
1,3,4009,5,1.37516388888889,-326.790802730658
1,3,4009,5,1.39115416666667,-335.166957455669
1,3,4009,5,1.40714444444444,-343.617773733087
1,3,4009,5,1.42313472222222,-352.142231483464
1,3,4009,5,1.439125,-360.739319883105
1,3,4009,5,1.45511527777778,-369.408038059551
1,3,4009,5,1.47110555555556,-378.147399530881
1,3,4009,5,1.48709583333333,-386.956427870267
1,3,4009,5,1.50308611111111,-395.834158034955
1,3,4009,5,1.51907638888889,-404.779637929998
1,3,4009,5,1.53506666666667,-413.791923068326
1,3,4009,5,1.55105694444444,-422.870082397221
1,3,4009,5,1.56704722222222,-432.013198129396
1,3,4009,5,1.5830375,-441.220358225033
1,3,4009,5,1.59902777777778,-450.490667018214
1,3,4009,5,1.61501805555556,-459.823237786157
1,3,4009,5,1.63100833333333,-469.217192471257
1,3,4009,5,1.64699861111111,-478.671665546932
1,3,4009,5,1.66298888888889,-488.185802435164
1,3,4009,5,1.67897916666667,-497.758759111905
1,3,4009,5,1.69496944444444,-507.389700906508
1,3,4009,5,1.71095972222222,-517.077804469787
1,3,4009,5,1.72695,-526.82225612846
1,3,4009,5,1.74294027777778,-536.622251425768
1,3,4009,5,1.75893055555556,-546.476999651884
1,3,4009,5,1.77492083333333,-556.385715576042
1,3,4009,5,1.79091111111111,-566.347628438518
1,3,4009,5,1.80690138888889,-576.36197272873
1,3,4009,5,1.82289166666667,-586.427996211984
1,3,4009,5,1.83888194444444,-596.544953391152
1,3,4009,5,1.85487222222222,-606.712111424898
1,3,4009,5,1.88685277777778,-627.194139750856
1,3,4009,5,1.91883333333333,-647.868394459638
1,3,4009,5,1.95081388888889,-668.729338159123
1,3,4009,5,1.98279444444444,-689.771573593178
1,3,4009,5,2.014775,-710.989851593524
1,3,4009,5,2.04675555555556,-732.379058865878
1,3,4009,5,2.07873611111111,-753.934216147918
1,3,4009,5,2.11071666666667,-775.650479677079
1,3,4009,5,2.14269722222222,-797.523137746455
1,3,4009,5,2.17467777777778,-819.547602110022
1,3,4009,5,2.20665833333333,-841.719410870017
1,3,4009,5,2.23863888888889,-864.034224976713
1,3,4009,5,2.27061944444444,-886.487823468822
1,3,4009,5,2.3026,-909.076099959981
4,1,4008,5,-2.3026,-1897.88338524022
4,1,4008,5,-2.27061944444444,-1861.4025951631
4,1,4008,5,-2.23863888888889,-1825.06559319568
4,1,4008,5,-2.20665833333333,-1788.87666369196
4,1,4008,5,-2.17467777777778,-1752.840206414
4,1,4008,5,-2.14269722222222,-1716.96073476648
4,1,4008,5,-2.11071666666667,-1681.24288760537
4,1,4008,5,-2.07873611111111,-1645.69142135037
4,1,4008,5,-2.04675555555556,-1610.31121899353
4,1,4008,5,-2.014775,-1575.10729013625
4,1,4008,5,-1.98279444444444,-1540.08477410529
4,1,4008,5,-1.95081388888889,-1505.24893826753
4,1,4008,5,-1.91883333333333,-1470.6051851774
4,1,4008,5,-1.90284305555556,-1453.35706627205
4,1,4008,5,-1.88685277777778,-1436.15905584962
4,1,4008,5,-1.8708625,-1419.01186676248
4,1,4008,5,-1.85487222222222,-1401.91622278662
4,1,4008,5,-1.83888194444444,-1384.87285504026
4,1,4008,5,-1.82289166666667,-1367.88250338427
4,1,4008,5,-1.80690138888889,-1350.9459180326
4,1,4008,5,-1.79091111111111,-1334.06385582002
4,1,4008,5,-1.77492083333333,-1317.23708425726
4,1,4008,5,-1.75893055555556,-1300.46637908685
4,1,4008,5,-1.74294027777778,-1283.75252746239
4,1,4008,5,-1.72695,-1267.09632073663
4,1,4008,5,-1.71095972222222,-1250.49856699931
4,1,4008,5,-1.69496944444444,-1233.96007559347
4,1,4008,5,-1.67897916666667,-1217.48167189507
4,1,4008,5,-1.66298888888889,-1201.06418437605
4,1,4008,5,-1.64699861111111,-1184.70845903713
4,1,4008,5,-1.63100833333333,-1168.41534180696
4,1,4008,5,-1.61501805555556,-1152.18569768649
4,1,4008,5,-1.59902777777778,-1136.02039379137
4,1,4008,5,-1.5830375,-1119.92031024292
4,1,4008,5,-1.56704722222222,-1103.88633618704
4,1,4008,5,-1.55105694444444,-1087.91937200068
4,1,4008,5,-1.53506666666667,-1072.02032520358
4,1,4008,5,-1.51907638888889,-1056.19011383141
4,1,4008,5,-1.50308611111111,-1040.42966839964
4,1,4008,5,-1.48709583333333,-1024.73992591546
4,1,4008,5,-1.47110555555556,-1009.12183330174
4,1,4008,5,-1.45511527777778,-993.576349101804
4,1,4008,5,-1.439125,-978.104441605185
4,1,4008,5,-1.42313472222222,-962.707088267303
4,1,4008,5,-1.40714444444444,-947.385275873963
4,1,4008,5,-1.39115416666667,-932.140003138898
4,1,4008,5,-1.37516388888889,-916.972276696404
4,1,4008,5,-1.35917361111111,-901.883115816119
4,1,4008,5,-1.34318333333333,-886.873543909787
4,1,4008,5,-1.32719305555556,-871.944600833016
4,1,4008,5,-1.31120277777778,-857.097333834998
4,1,4008,5,-1.2952125,-842.332800294284
4,1,4008,5,-1.27922222222222,-827.652065040442
4,1,4008,5,-1.26323194444444,-813.056207497808
4,1,4008,5,-1.24724166666667,-798.546311499824
4,1,4008,5,-1.23125138888889,-784.123476305398
4,1,4008,5,-1.21526111111111,-769.788806783083
4,1,4008,5,-1.19927083333333,-755.543419128018
4,1,4008,5,-1.18328055555556,-741.388440955718
4,1,4008,5,-1.16729027777778,-727.325005003517
4,1,4008,5,-1.1513,-713.354259129363
4,1,4008,5,-1.13530972222222,-699.477355378272
4,1,4008,5,-1.11931944444444,-685.695461682048
4,1,4008,5,-1.10332916666667,-672.009747823995
4,1,4008,5,-1.08733888888889,-658.421399643779
4,1,4008,5,-1.07134861111111,-644.931609652162
4,1,4008,5,-1.05535833333333,-631.541577645985
4,1,4008,5,-1.03936805555556,-618.252517001936
4,1,4008,5,-1.02337777777778,-605.065647196199
4,1,4008,5,-1.0073875,-591.98219634805
4,1,4008,5,-0.991397222222222,-579.003403632749
4,1,4008,5,-0.975406944444444,-566.130512893764
4,1,4008,5,-0.959416666666667,-553.364784496131
4,1,4008,5,-0.943426388888889,-540.707478655946
4,1,4008,5,-0.927436111111111,-528.159869841889
4,1,4008,5,-0.911445833333333,-515.72323821122
4,1,4008,5,-0.895455555555556,-503.398872368816
4,1,4008,5,-0.879465277777778,-491.188071782202
4,1,4008,5,-0.863475,-479.09213768168
4,1,4008,5,-0.847484722222222,-467.112385101187
4,1,4008,5,-0.831494444444445,-455.250134901162
4,1,4008,5,-0.815504166666667,-443.506712305025
4,1,4008,5,-0.799513888888889,-431.883455429099
4,1,4008,5,-0.783523611111111,-420.381705797572
4,1,4008,5,-0.767533333333333,-409.002812068309
4,1,4008,5,-0.751543055555556,-397.748128684139
4,1,4008,5,-0.735552777777778,-386.619020118142
4,1,4008,5,-0.7195625,-375.616854183761
4,1,4008,5,-0.703572222222222,-364.74300573505
4,1,4008,5,-0.687581944444444,-353.998856369461
4,1,4008,5,-0.671591666666667,-343.385790113825
4,1,4008,5,-0.655601388888889,-332.905201014757
4,1,4008,5,-0.639611111111111,-322.558485074194
4,1,4008,5,-0.623620833333333,-312.347045439968
4,1,4008,5,-0.607630555555556,-302.272286704771
4,1,4008,5,-0.591640277777778,-292.335619694757
4,1,4008,5,-0.57565,-282.538462746197
4,1,4008,5,-0.559659722222222,-272.882231666608
4,1,4008,5,-0.543669444444445,-263.368350875284
4,1,4008,5,-0.527679166666667,-253.998248507305
4,1,4008,5,-0.511688888888889,-244.773349561605
4,1,4008,5,-0.495698611111111,-235.695086959709
4,1,4008,5,-0.479708333333333,-226.76489674563
4,1,4008,5,-0.463718055555556,-217.984213935186
4,1,4008,5,-0.447727777777778,-209.354477145367
4,1,4008,5,-0.4317375,-200.877126809803
4,1,4008,5,-0.415747222222222,-192.553600821127
4,1,4008,5,-0.399756944444445,-184.385344814895
4,1,4008,5,-0.383766666666667,-176.373796894633
4,1,4008,5,-0.367776388888889,-168.520399454392
4,1,4008,5,-0.351786111111111,-160.826596715026
4,1,4008,5,-0.335795833333333,-153.293828650829
4,1,4008,5,-0.319805555555556,-145.9235338609
4,1,4008,5,-0.303815277777778,-138.717153013898
4,1,4008,5,-0.287825,-131.67612042047
4,1,4008,5,-0.271834722222222,-124.801871087679
4,1,4008,5,-0.255844444444445,-118.095838302143
4,1,4008,5,-0.239854166666667,-111.559450447305
4,1,4008,5,-0.223863888888889,-105.194131907057
